date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:02:49	558/558	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:02:50%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver?submissionId=399&publicationId=344&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouverec7b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/399)
01:02:50	647/647	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:02:50%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver?submissionId=399&publicationId=344&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouvere583.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/399)
01:02:50	455/455	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:02:51%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama?submissionId=399&publicationId=344&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/amaec7b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/399)
01:02:51	536/536	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:02:51%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama?submissionId=399&publicationId=344&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/amae583.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/399)
01:02:51	2360/2360	---M--	200	added ('OK')	application/x-Research-Info-Systems	date:Tue,%2030%20Dec%202025%2000:02:51%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/ris?submissionId=399&publicationId=344&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/risec7b	(from https://fountainjournals.com/index.php/FUJNAS/article/view/399)
01:02:52	0/-1	---M--	302	error ('')			https://fountainjournals.com/index.php/FUJNAS/announcement/view/3	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/announcement/view/3.513.delayed	(from https://fountainjournals.com/index.php/FUJNAS/article/view/399)
01:02:52	2325/2325	---M--	200	added ('OK')	application/x-bibtex	date:Tue,%2030%20Dec%202025%2000:02:53%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/bibtex?submissionId=399&publicationId=344&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/bibtexec7b	(from https://fountainjournals.com/index.php/FUJNAS/article/view/399)
01:02:54	1222968/1222968	---M--	200	added ('OK')	application/pdf	date:Tue,%2030%20Dec%202025%2000:02:53%20GMT	https://fountainjournals.com/index.php/FUJNAS/article/download/399/231/1440	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/article/download/399/231/1440.pdf	(from https://fountainjournals.com/index.php/FUJNAS/article/view/399/231)
01:02:55	445/445	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:02:55%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings1540.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:02:55	529/529	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:02:55%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings?submissionId=403&publicationId=348&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings2136.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:02:55	695069/695069	---M--	200	added ('OK')	application/pdf	date:Tue,%2030%20Dec%202025%2000:02:54%20GMT	https://fountainjournals.com/index.php/FUJNAS/article/download/403/239	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/article/download/403/239.pdf	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:02:56	443/443	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:02:56%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano1540.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:02:56	529/529	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:02:56%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano?submissionId=403&publicationId=348&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano2136.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:02:56	363/363	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:02:57%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa1540.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:02:57	442/442	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:02:57%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa?submissionId=403&publicationId=348&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa2136.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:02:57	548/548	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:02:58%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas1540.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:02:58	645/645	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:02:58%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas?submissionId=403&publicationId=348&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas2136.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:02:58	361/361	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:02:59%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date1540.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:02:59	445/445	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:02:59%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date?submissionId=403&publicationId=348&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date2136.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:02:59	349/349	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:00%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right1540.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:00	430/430	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:00%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right?submissionId=403&publicationId=348&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right2136.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:00	438/438	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:00%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee1540.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:00	525/525	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:01%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee?submissionId=403&publicationId=348&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee2136.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:01	375/375	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:01%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association1540.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:01	459/459	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:02%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association?submissionId=403&publicationId=348&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association2136.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:02	448/448	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:02%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography1540.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:02	538/538	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:03%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography?submissionId=403&publicationId=348&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography2136.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:03	517/517	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:03%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver1540.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:03	606/606	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:04%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver?submissionId=403&publicationId=348&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver2136.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:04	414/414	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:04%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama1540.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:04	495/495	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:05%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama?submissionId=403&publicationId=348&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama2136.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:05	1455/1455	---M--	200	added ('OK')	application/x-Research-Info-Systems	date:Tue,%2030%20Dec%202025%2000:03:05%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/ris?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/ris1540	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:05	0/-1	---M--	302	error ('')			https://fountainjournals.com/index.php/FUJNAS/announcement/view/3	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/announcement/view/3.52e.delayed	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:05	2158/2158	---M--	200	added ('OK')	application/x-bibtex	date:Tue,%2030%20Dec%202025%2000:03:06%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/bibtex?submissionId=403&publicationId=348&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/bibtex1540	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403)
01:03:08	695069/695069	---M--	200	added ('OK')	application/pdf	date:Tue,%2030%20Dec%202025%2000:03:07%20GMT	https://fountainjournals.com/index.php/FUJNAS/article/download/403/239/1487	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/article/download/403/239/1487.pdf	(from https://fountainjournals.com/index.php/FUJNAS/article/view/403/239)
01:03:08	462/462	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:08%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedingscd0b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:08	473266/473266	---M--	200	added ('OK')	application/pdf	date:Tue,%2030%20Dec%202025%2000:03:07%20GMT	https://fountainjournals.com/index.php/FUJNAS/article/download/413/240	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/article/download/413/240.pdf	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:08	546/546	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:09%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings?submissionId=413&publicationId=358&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedingsaaeb.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:09	460/460	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:09%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nanocd0b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:09	546/546	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:10%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano?submissionId=413&publicationId=358&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nanoaaeb.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:10	380/380	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:10%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apacd0b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:10	459/459	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:11%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa?submissionId=413&publicationId=358&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apaaaeb.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:11	565/565	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:11%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicascd0b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:11	662/662	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:12%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas?submissionId=413&publicationId=358&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicasaaeb.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:12	378/378	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:12%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-datecd0b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:12	462/462	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:13%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date?submissionId=413&publicationId=358&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-dateaaeb.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:12	366/366	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:13%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-rightcd0b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:13	447/447	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:13%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right?submissionId=413&publicationId=358&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-rightaaeb.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:13	455/455	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:14%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieeecd0b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:14	542/542	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:14%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee?submissionId=413&publicationId=358&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieeeaaeb.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:14	392/392	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:15%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-associationcd0b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:15	476/476	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:15%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association?submissionId=413&publicationId=358&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-associationaaeb.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:15	465/465	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:16%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliographycd0b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:16	555/555	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:16%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography?submissionId=413&publicationId=358&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliographyaaeb.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:16	534/534	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:17%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouvercd0b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:17	623/623	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:17%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver?submissionId=413&publicationId=358&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouveraaeb.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:17	431/431	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:03:17%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/amacd0b.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:17	512/512	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:03:18%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama?submissionId=413&publicationId=358&issueId=42&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/amaaaeb.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:18	1815/1815	---M--	200	added ('OK')	application/x-Research-Info-Systems	date:Tue,%2030%20Dec%202025%2000:03:18%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/ris?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/riscd0b	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:19	0/-1	---M--	302	error ('')			https://fountainjournals.com/index.php/FUJNAS/announcement/view/3	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/announcement/view/3.549.delayed	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:19	1781/1781	---M--	200	added ('OK')	application/x-bibtex	date:Tue,%2030%20Dec%202025%2000:03:19%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/bibtex?submissionId=413&publicationId=358&issueId=42	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/bibtexcd0b	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413)
01:03:21	473266/473266	---M--	200	added ('OK')	application/pdf	date:Tue,%2030%20Dec%202025%2000:03:20%20GMT	https://fountainjournals.com/index.php/FUJNAS/article/download/413/240/1488	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/article/download/413/240/1488.pdf	(from https://fountainjournals.com/index.php/FUJNAS/article/view/413/240)
